Title,Publication Date,Summary,URL,Source,Country,Language
"'Heart Lamp' wins International Booker, with stories of India's Muslim women and girls","Tue, 20 May 2025 17:33:12 -0400","The major writing prize awards the best fiction translated into English. Judges called Banu Mushtaq's short story collection<em> </em>""something genuinely new for English readers.""",https://www.npr.org/2025/05/20/nx-s1-5399605/international-booker-prize-winner-heart-lamp,NPR,USA,en
Judge questions government lawyers over alleged deportations to South Sudan,"Tue, 20 May 2025 17:25:29 -0400",A Massachusetts federal judge questioned whether deportations of people to countries other than their own violated his prior court order.,https://www.npr.org/2025/05/20/g-s1-68090/dhs-migrants-deport-south-sudan,NPR,USA,en
"In Florida, an immigrant pastor's detention sends a community reeling","Tue, 20 May 2025 17:20:31 -0400","In one weekend in May, more than a 1,000 immigrants were arrested in Florida. The massive crackdown has Trump supporters asking why their neighbors were detained and must be deported.",https://www.npr.org/2025/05/19/nx-s1-5387457/florida-community-rallies-around-immigrant-pastor-swept-up-in-crackdown,NPR,USA,en
Trump unveils ambitious and expensive plans for 'Golden Dome' missile defense,"Tue, 20 May 2025 17:09:07 -0400",The plan includes a vast array of space-based sensors and interceptors.,https://www.npr.org/2025/05/20/nx-s1-5405038/trump-golden-dome-missile-defense,NPR,USA,en
Trump’s New Position on the War in Ukraine: Not My Problem,"Tue, 20 May 2025 22:09:49 +0000","In a reversal, President Trump appears to have backed off joining a European push for new sanctions on Russia, seemingly eager to move on to doing business deals with it.",https://www.nytimes.com/2025/05/20/us/politics/trump-ukraine-russia.html,NYTimes,USA,en
"Trump-Putin Call Notches Diplomatic Win for Russia, but Economic Goals Remain in Limbo","Wed, 21 May 2025 01:44:23 +0000","The Kremlin has withstood pressure for an immediate cease-fire as a precondition for peace talks, but the Russian president’s push for normalizing relations with the United States appears in limbo.",https://www.nytimes.com/2025/05/20/world/europe/putin-trump-call-russia-cease-fire.html,NYTimes,USA,en
"Justice Dept. Opens Inquiry Into Andrew Cuomo, Singling Out Another Political Target","Wed, 21 May 2025 01:03:24 +0000","After killing a criminal case against Mayor Eric Adams, the Trump administration has begun investigating his chief rival in the New York City mayoral race over his testimony about the pandemic.",https://www.nytimes.com/2025/05/20/us/politics/andrew-cuomo-investigation-doj.html,NYTimes,USA,en
Official Pushed to Rewrite Intelligence So It Could Not Be ‘Used Against’ Trump,"Wed, 21 May 2025 02:49:08 +0000","An assessment contradicted a presidential proclamation. A political appointee demanded a redo, then pushed for changes to the new analysis, too.",https://www.nytimes.com/2025/05/20/us/politics/gabbard-intelligence-venezuelans-tren-de-aragua-trump.html,NYTimes,USA,en
Trump Scolded Companies for Raising Prices. Do They Have a Choice?,"Tue, 20 May 2025 20:49:56 +0000",Economists say companies generally have to pass along the cost of tariffs. But populists on the left and right say the president may have a point.,https://www.nytimes.com/2025/05/20/business/trump-tariffs-price-increases.html,NYTimes,USA,en
Trump Unveils Plans for ‘Golden Dome’ Missile Defense System,"Wed, 21 May 2025 04:03:15 +0000","The project has been a priority for President Trump since he took office, having promised during the campaign to build a defense system against foreign threats similar to Israel’s Iron Dome.",https://www.nytimes.com/2025/05/20/us/politics/trump-golden-dome.html,NYTimes,USA,en
Senate Democrats Grill Defiant Rubio on Trump Policies,"Wed, 21 May 2025 01:49:57 +0000",There was shouting and gavel banging as Marco Rubio and his former Senate Democratic colleagues clashed over U.S. foreign aid.,https://www.nytimes.com/2025/05/20/us/politics/rubio-democrats-foreign-aid.html,NYTimes,USA,en
"Chip Roy, Demanding More Spending Cuts, Reprises Role as Ringleader of G.O.P. Rebels","Tue, 20 May 2025 23:46:15 +0000","The Texas Republican is leading the conservative revolt against what his party calls its “big, beautiful bill.” Whether he will dig in or relent could determine the measure’s fate.",https://www.nytimes.com/2025/05/20/us/politics/roy-spending-cuts-trump.html,NYTimes,USA,en
"U.S. Debt Is on Pace to Set a Record High, Going All the Way Back to 1790","Tue, 20 May 2025 23:25:42 +0000","If Republicans pass their tax and spending megabill, the record will arrive even sooner — putting America’s debt at more than 113 percent of the size of its entire economy.",https://www.nytimes.com/2025/05/20/upshot/record-debt-republicans-bill.html,NYTimes,USA,en
"George Wendt, a.k.a. Norm From ‘Cheers,’ Is Dead at 76","Wed, 21 May 2025 01:49:43 +0000","A burly, easygoing Chicago native, he became a staple of living rooms across the country for more than a decade as one of America’s favorite barflies.",https://www.nytimes.com/2025/05/20/arts/television/george-wendt-dead.html,NYTimes,USA,en
George Wendt’s Norm Made Every ‘Cheers’ Entrance Feel Fresh,"Tue, 20 May 2025 22:02:29 +0000","George Wendt of “Cheers,” who died on Tuesday, could walk into a bar and imply his character’s entire life outside it.",https://www.nytimes.com/2025/05/20/arts/television/george-wendt-norm-cheers.html,NYTimes,USA,en
"Britain, France and Canada Condemn Israel’s Expansion of Gaza War","Tue, 20 May 2025 23:38:51 +0000","Britain, France and Canada called the Israeli plans for escalation “disproportionate” and “egregious” at a time when the U.N. is warning the population is at risk of famine.",https://www.nytimes.com/2025/05/20/world/middleeast/israel-allies-denounce-gaza-offensive.html,NYTimes,USA,en
E.U. to Lift Economic Sanctions on Syria,"Tue, 20 May 2025 20:39:26 +0000","European Union foreign ministers on Tuesday agreed to lift the remaining economic curbs on the war-torn country, amid concerns it could slip back into conflict.",https://www.nytimes.com/2025/05/20/world/europe/eu-syria-sanctions.html,NYTimes,USA,en
Judge Orders U.S. to Keep Custody of Migrants Amid Claims They Were Sent to South Sudan,"Wed, 21 May 2025 02:22:45 +0000","In a chaotic hearing, Trump administration officials told a federal judge they did not know where a plane of deportees was going. The judge raised the possibility that he could order its return.",https://www.nytimes.com/2025/05/20/us/politics/trump-immigration-deportations-south-sudan.html,NYTimes,USA,en
Kristi Noem Incorrectly Defines Habeas Corpus as Trump’s Right to Deport People,"Wed, 21 May 2025 05:41:38 +0000",The right allows people to legally challenge their detentions by the government and is guaranteed in the Constitution.,https://www.nytimes.com/2025/05/20/us/politics/kristi-noem-habeas-corpus-deportations.html,NYTimes,USA,en
Trump Canceled Deportation Protections. Here’s Where Legal Challenges Stand.,"Tue, 20 May 2025 19:27:03 +0000","The Supreme Court allowed the Trump administration to lift protections for thousands of Venezuelans, leaving them potentially vulnerable to deportation. What about people from other countries?",https://www.nytimes.com/2025/05/20/us/politics/trump-deportation-protections-venezuelans-refugees.html,NYTimes,USA,en
"What Is Habeas Corpus, and Why Are Trump Officials Talking About Suspending It?","Wed, 21 May 2025 05:40:03 +0000","Administration officials have suggested suspending a legal principle that protects against unlawful detention, and struggled to accurately define it.",https://www.nytimes.com/2025/05/20/us/politics/what-is-habeas-corpus-trump-kristi-noem.html,NYTimes,USA,en
"Biden Did Not Get Prostate Cancer Diagnosis Before Last Week, Spokesman Says","Tue, 20 May 2025 23:00:51 +0000",Former President Joseph R. Biden Jr.’s office pushed back on speculation that there had been a coverup around the illness.,https://www.nytimes.com/2025/05/20/us/politics/biden-prostate-cancer-psa-test.html,NYTimes,USA,en
Joe Biden’s Cancer Diagnosis Is a Familiar Scenario for Prostate Experts,"Tue, 20 May 2025 22:58:36 +0000","Guidelines advise no screening after age 70, and doctors say that even men who test diligently may develop an aggressive cancer after none was found at a recent checkup.",https://www.nytimes.com/2025/05/20/health/joe-biden-prostate-cancer-diagnosis-screening.html,NYTimes,USA,en
Trump’s Tariffs Impede Malaysia’s Plan to Prepare for A.I.,"Wed, 21 May 2025 04:01:05 +0000","A crucial cog in the global semiconductor industry, Malaysia aims to build high-end chips. It will have to contend with President Trump’s trade policy first.",https://www.nytimes.com/2025/05/21/world/asia/malaysia-ai-chips-trump-tariffs.html,NYTimes,USA,en
Everyone is Moving to Chengdu. What Does That Say About China’s Economy?,"Wed, 21 May 2025 04:00:06 +0000","Once derided for its slower pace, Chengdu has a surging population and booming real estate market as workers look beyond China’s major coastal cities.",https://www.nytimes.com/2025/05/21/business/china-chengdu-fastest-growing-city.html,NYTimes,USA,en
U.S.D.A. Approves Soda Ban for Food Stamps in Nebraska,"Wed, 21 May 2025 01:08:54 +0000","The Trump administration approved a first of its kind waiver for Nebraska, allowing a ban on soda purchases through the Supplemental Nutrition Assistance Program, starting next year.",https://www.nytimes.com/2025/05/20/us/politics/nebraska-bans-soda-snap-benefits-usda.html,NYTimes,USA,en
RFK Jr.’s War on Pesticides Riles Farmers and a Republican Senator,"Wed, 21 May 2025 01:10:36 +0000",A health report commissioned by President Trump has been causing angst within the agriculture industry who fear the chemicals will be identified as a driver of childhood disease.,https://www.nytimes.com/2025/05/20/us/politics/rfk-pesticides-farmers-hyde-smith.html,NYTimes,USA,en
Want to Buy Her House in Ireland? You’ll Need $7 and Some Luck.,"Tue, 20 May 2025 16:35:19 +0000",Imelda Collins is raffling her house rather than sell it on the conventional market. Anyone in the world can enter.,https://www.nytimes.com/2025/05/20/realestate/ireland-house-raffle.html,NYTimes,USA,en
F.A.A. Restricts Newark Airport Flights to 56 an Hour,"Wed, 21 May 2025 01:35:50 +0000",The temporary restrictions are being imposed after repeated flight delays and cancellations. The cap will increase to 68 flights per hour in mid-June.,https://www.nytimes.com/2025/05/20/us/newark-airport-flights-cap-faa.html,NYTimes,USA,en
What Joe Biden Should Do Next,"Tue, 20 May 2025 09:03:26 +0000",A cancer diagnosis could be a chance to rebuild trust.,https://www.nytimes.com/2025/05/20/opinion/biden-reagan-cancer.html,NYTimes,USA,en
The President Will Destroy You Now,"Tue, 20 May 2025 23:08:29 +0000",Trump’s wanton attacks on institutions and individuals have a specific purpose.,https://www.nytimes.com/2025/05/20/opinion/trump-musk-doge-government.html,NYTimes,USA,en
"O’Connor Wins Democratic Primary for Pittsburgh Mayor, Defeating Incumbent","Wed, 21 May 2025 03:14:01 +0000",The outcome is the latest in a string of losses in deep-blue cities that has raised questions about the power of progressive officeholders.,https://www.nytimes.com/2025/05/20/us/pittsburgh-mayor-democratic-primary.html,NYTimes,USA,en
Santa Fe Looks at New Release Policies to Prevent Prisoner Deaths,"Tue, 20 May 2025 22:56:33 +0000","After a New York Times report found five deaths and several injuries among prisoners who walked along a remote highway after their release, county officials are weighing a range of safety options.",https://www.nytimes.com/2025/05/20/us/santa-fe-jail-released-prisoner-deaths.html,NYTimes,USA,en
Is Red Meat Bad for Your Heart? It May Depend on Who Funded the Study.,"Wed, 21 May 2025 00:02:53 +0000",A new analysis found that red meat studies with industry links were more likely to report favorable results than those without them.,https://www.nytimes.com/2025/05/20/well/eat/red-meat-heart-health.html,NYTimes,USA,en
"Banu Mushtaq’s ‘Heart Lamp,’ a Story Collection, Wins International Booker Prize","Tue, 20 May 2025 22:01:52 +0000","Banu Mushtaq’s “Heart Lamp,” translated by Deepa Bhasthi, had received little notice in Britain or the United States before Tuesday. Now, it’s won the major award for translated fiction.",https://www.nytimes.com/2025/05/20/books/review/international-booker-prize-winner.html,NYTimes,USA,en
'Job is to reveal true face of Pakistan': Sanjay Jha-led all-party delegation departs for Operation Sindoor outreach,2025-05-21T11:50:23+05:30,"<a href=""https://timesofindia.indiatimes.com/india/job-is-to-reveal-true-face-of-pakistan-sanjay-jha-led-all-party-delegation-departs-for-operation-sindoor-outreach/articleshow/121308644.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/121308644.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>An all-party parliamentary delegation, led by JD(U) MP Sanjay Kumar Jha, has embarked on a multi-nation visit to Japan, South Korea, Indonesia, Malaysia, and Singapore as part of Operation Sindoor. The initiative aims to expose Pakistan's role in state-sponsored terrorism and highlight India's firm stance against cross-border terrorism.",https://timesofindia.indiatimes.com/india/job-is-to-reveal-true-face-of-pakistan-sanjay-jha-led-all-party-delegation-departs-for-operation-sindoor-outreach/articleshow/121308644.cms,TOI,India,en
